12,7,2070,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2071,"NLR GROVE ST VIA PENN",1,"007NK004",983
12,7,2072,"NLR GROVE ST VIA PENN",1,"007NK002",983
12,7,2073,"NLR GROVE ST VIA PENN",1,"007NK001",983
12,7,2074,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2075,"NLR GROVE ST VIA PENN",1,"007NK004",983
12,7,2076,"NLR GROVE ST VIA PENN",1,"007NK002",983
12,7,2077,"NLR GROVE ST VIA PENN",1,"007NK001",983
12,7,2078,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2079,"NLR GROVE ST VIA PENN",1,"007NK004",983
12,7,2080,"NLR GROVE ST VIA PENN",1,"007NK002",983
12,7,2081,"NLR GROVE ST VIA PENN",1,"007NK001",983
12,7,2082,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2083,"NLR GROVE ST VIA PENN",1,"007NK004",983
12,7,2084,"NLR GROVE ST VIA PENN",1,"007NK002",983
12,7,2085,"NLR GROVE ST VIA PENN",1,"007NK001",983
12,7,2086,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2087,"NLR GROVE ST VIA PENN",1,"007NK004",983
12,7,2088,"NLR GROVE ST VIA PENN",1,"007NK002",983
12,7,2089,"NLR GROVE ST VIA PENN",1,"007NK001",983
12,7,2090,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2091,"NLR GROVE ST VIA PENN",1,"007NK004",983
12,7,2092,"NLR GROVE ST VIA PENN",1,"007NK002",983
12,7,2093,"NLR GROVE ST VIA PENN",1,"007NK001",983
12,7,2094,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2095,"NLR GROVE ST VIA PENN",1,"007NK004",983
12,7,2096,"NLR GROVE ST VIA PENN",1,"007NK002",983
12,7,2097,"NLR GROVE ST VIA PENN",1,"007NK001",983
12,7,2098,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2099,"NLR GROVE ST VIA PENN",1,"007NK004",983
12,7,2100,"NLR GROVE ST VIA PENN",1,"007NK002",983
12,7,2101,"NLR GROVE ST VIA PENN",1,"007NK001",983
12,7,2102,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2103,"NLR GROVE ST VIA PENN",1,"007NK004",983
12,7,2104,"NLR GROVE ST VIA PENN",1,"007NK002",983
12,7,2105,"NLR GROVE ST VIA PENN",1,"007NK001",983
12,7,2106,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2107,"NLR GROVE ST VIA PENN",1,"007NK004",983
12,7,2108,"NLR GROVE ST VIA PENN",1,"007NK002",983
12,7,2109,"NLR GROVE ST VIA PENN",1,"007NK001",983
12,7,2110,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2111,"NLR GROVE ST VIA PENN",1,"007NK004",983
12,7,2112,"NLR GROVE ST VIA PENN",1,"007NK002",983
12,7,2113,"NLR GROVE ST VIA PENN",1,"007NK001",983
12,7,2114,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2115,"NLR GROVE ST VIA PENN",1,"007NK004",983
12,7,2116,"NLR GROVE ST VIA PENN",1,"007NK002",983
12,7,2117,"NLR GROVE ST VIA PENN",1,"007NK001",983
12,7,2118,"NLR GROVE ST VIA PENN",1,"007NK003",983
12,7,2119,"NLR GROVE STREET",1,"007NK004",984
12,7,2120,"NLR GROVE STREET",1,"007NK002",984
12,7,2121,"NLR GROVE STREET",1,"007NK001",984
12,7,2122,"NLR GROVE STREET",1,"007NK004",984
12,7,2123,"NLR GROVE STREET",1,"007NK003",984
12,7,2124,"NLR GROVE STREET",1,"007NK001",984
12,8,2125,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2126,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2127,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2128,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2129,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2130,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2131,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2132,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2133,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2134,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2135,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2136,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2137,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2138,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2139,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2140,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2141,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2142,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2143,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2144,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2145,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2146,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2147,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2148,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2149,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2150,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2151,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2152,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2153,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2154,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2155,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2156,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2157,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2158,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2159,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2160,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2161,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2162,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2163,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2164,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2165,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2166,"NLR BROAD ST VIA PENN",0,"007NK003",985
12,8,2167,"NLR BROAD ST VIA PENN",0,"007NK002",985
12,8,2168,"NLR BROAD ST VIA PENN",0,"007NK001",985
12,8,2169,"NLR PENN STATION",0,"007NK003",986
12,8,2170,"NLR PENN STATION",0,"007NK002",986
12,8,2171,"NLR PENN STATION",0,"007NK001",986
12,8,2172,"NLR PENN STATION",0,"007NK003",986
12,8,2173,"NLR PENN STATION",0,"007NK002",986
12,8,2174,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2175,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2176,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2177,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2178,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2179,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2180,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2181,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2182,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2183,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2184,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2185,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2186,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2187,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2188,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2189,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2190,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2191,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2192,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2193,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2194,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2195,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2196,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2197,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2198,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2199,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2200,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2201,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2202,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2203,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2204,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2205,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2206,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2207,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2208,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2209,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2210,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2211,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2212,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2213,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2214,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2215,"NLR GROVE ST VIA PENN",1,"007NK003",987
12,8,2216,"NLR GROVE ST VIA PENN",1,"007NK002",987
12,8,2217,"NLR GROVE ST VIA PENN",1,"007NK001",987
12,8,2218,"NLR GROVE STREET",1,"007NK003",988
12,8,2219,"NLR GROVE STREET",1,"007NK002",988
12,8,2220,"NLR GROVE STREET",1,"007NK001",988
12,8,2221,"NLR GROVE STREET",1,"007NK003",988
12,8,2222,"NLR GROVE STREET",1,"007NK002",988
12,9,2223,"NLR PENN STATION",0,"007NK002",989
12,9,2224,"NLR PENN STATION",0,"007NK001",989
12,9,2225,"NLR PENN STATION",0,"007NK003",989
12,9,2226,"NLR PENN STATION",0,"007NK002",989
12,9,2227,"NLR PENN STATION",0,"007NK005",989
12,9,2228,"NLR PENN STATION",0,"007NK004",989
12,9,2229,"NLR PENN STATION",0,"007NK001",989
12,9,2230,"NLR PENN STATION",0,"007NK002",989
12,9,2231,"NLR PENN STATION",0,"007NK005",989
12,9,2232,"NLR PENN STATION",0,"007NK010",989
12,9,2233,"NLR PENN STATION",0,"007NK013",989
12,9,2234,"NLR PENN STATION",0,"007NK011",989
12,9,2235,"NLR PENN STATION",0,"007NK001",989
12,9,2236,"NLR PENN STATION",0,"007NK012",989
12,9,2237,"NLR PENN STATION",0,"007NK014",989
12,9,2238,"NLR PENN STATION",0,"007NK005",989
12,9,2239,"NLR PENN STATION",0,"007NK004",989
12,9,2240,"NLR PENN STATION",0,"007NK016",989
12,9,2241,"NLR PENN STATION",0,"007NK008",989
12,9,2242,"NLR PENN STATION",0,"007NK002",989
12,9,2243,"NLR PENN STATION",0,"007NK009",989
12,9,2244,"NLR PENN STATION",0,"007NK010",989
12,9,2245,"NLR PENN STATION",0,"007NK015",989
12,9,2246,"NLR PENN STATION",0,"007NK011",989
12,9,2247,"NLR PENN STATION",0,"007NK001",989
12,9,2248,"NLR PENN STATION",0,"007NK012",989
12,9,2249,"NLR PENN STATION",0,"007NK014",989
12,9,2250,"NLR PENN STATION",0,"007NK005",989
12,9,2251,"NLR PENN STATION",0,"007NK004",989
12,9,2252,"NLR PENN STATION",0,"007NK016",989
12,9,2253,"NLR PENN STATION",0,"007NK008",989
12,9,2254,"NLR PENN STATION",0,"007NK002",989
12,9,2255,"NLR PENN STATION",0,"007NK009",989
12,9,2256,"NLR PENN STATION",0,"007NK010",989
12,9,2257,"NLR PENN STATION",0,"007NK011",989
12,9,2258,"NLR PENN STATION",0,"007NK004",989
12,9,2259,"NLR PENN STATION",0,"007NK001",989
12,9,2260,"NLR PENN STATION",0,"007NK002",989
12,9,2261,"NLR PENN STATION",0,"007NK009",989
12,9,2262,"NLR PENN STATION",0,"007NK005",989
12,9,2263,"NLR PENN STATION",0,"007NK004",989
12,9,2264,"NLR PENN STATION",0,"007NK001",989
12,9,2265,"NLR PENN STATION",0,"007NK002",989
12,9,2266,"NLR PENN STATION",0,"007NK009",989
12,9,2267,"NLR PENN STATION",0,"007NK005",989
12,9,2268,"NLR PENN STATION",0,"007NK004",989
12,9,2269,"NLR PENN STATION",0,"007NK001",989
12,9,2270,"NLR PENN STATION",0,"007NK002",989
12,9,2271,"NLR PENN STATION",0,"007NK009",989
12,9,2272,"NLR PENN STATION",0,"007NK005",989
12,9,2273,"NLR PENN STATION",0,"007NK004",989
12,9,2274,"NLR PENN STATION",0,"007NK001",989
12,9,2275,"NLR PENN STATION",0,"007NK002",989
12,9,2276,"NLR PENN STATION",0,"007NK009",989
12,9,2277,"NLR PENN STATION",0,"007NK005",989
12,9,2278,"NLR PENN STATION",0,"007NK004",989
12,9,2279,"NLR PENN STATION",0,"007NK001",989
12,9,2280,"NLR PENN STATION",0,"007NK002",989
12,9,2281,"NLR PENN STATION",0,"007NK009",989
12,9,2282,"NLR PENN STATION",0,"007NK005",989
12,9,2283,"NLR PENN STATION",0,"007NK004",989
12,9,2284,"NLR PENN STATION",0,"007NK001",989
12,9,2285,"NLR PENN STATION",0,"007NK002",989
12,9,2286,"NLR PENN STATION",0,"007NK009",989
12,9,2287,"NLR PENN STATION",0,"007NK005",989
12,9,2288,"NLR PENN STATION",0,"007NK004",989
12,9,2289,"NLR PENN STATION",0,"007NK001",989
12,9,2290,"NLR PENN STATION",0,"007NK002",989
12,9,2291,"NLR PENN STATION",0,"007NK009",989
12,9,2292,"NLR PENN STATION",0,"007NK005",989
12,9,2293,"NLR PENN STATION",0,"007NK021",989
12,9,2294,"NLR PENN STATION",0,"007NK022",989
12,9,2295,"NLR PENN STATION",0,"007NK001",989
12,9,2296,"NLR PENN STATION",0,"007NK023",989
12,9,2297,"NLR PENN STATION",0,"007NK017",989
12,9,2298,"NLR PENN STATION",0,"007NK005",989
12,9,2299,"NLR PENN STATION",0,"007NK020",989
12,9,2300,"NLR PENN STATION",0,"007NK004",989
12,9,2301,"NLR PENN STATION",0,"007NK002",989
12,9,2302,"NLR PENN STATION",0,"007NK009",989
12,9,2303,"NLR PENN STATION",0,"007NK024",989
12,9,2304,"NLR PENN STATION",0,"007NK018",989
12,9,2305,"NLR PENN STATION",0,"007NK021",989
12,9,2306,"NLR PENN STATION",0,"007NK022",989
12,9,2307,"NLR PENN STATION",0,"007NK001",989
12,9,2308,"NLR PENN STATION",0,"007NK023",989
12,9,2309,"NLR PENN STATION",0,"007NK017",989
12,9,2310,"NLR PENN STATION",0,"007NK005",989
12,9,2311,"NLR PENN STATION",0,"007NK020",989
12,9,2312,"NLR PENN STATION",0,"007NK004",989
12,9,2313,"NLR PENN STATION",0,"007NK002",989
12,9,2314,"NLR PENN STATION",0,"007NK009",989
12,9,2315,"NLR PENN STATION",0,"007NK024",989
12,9,2316,"NLR PENN STATION",0,"007NK018",989
12,9,2317,"NLR PENN STATION",0,"007NK021",989
12,9,2318,"NLR PENN STATION",0,"007NK022",989
12,9,2319,"NLR PENN STATION",0,"007NK001",989
12,9,2320,"NLR PENN STATION",0,"007NK023",989
12,9,2321,"NLR PENN STATION",0,"007NK017",989
12,9,2322,"NLR PENN STATION",0,"007NK005",989
12,9,2323,"NLR PENN STATION",0,"007NK002",989
12,9,2324,"NLR PENN STATION",0,"007NK001",989
12,9,2325,"NLR PENN STATION",0,"007NK017",989
12,9,2326,"NLR PENN STATION",0,"007NK005",989
12,9,2327,"NLR PENN STATION",0,"007NK021",989
12,9,2328,"NLR PENN STATION",0,"007NK017",989
12,9,2329,"NLR PENN STATION",0,"007NK005",989
12,9,2330,"NLR PENN STATION",0,"007NK024",989
12,9,2331,"NLR PENN STATION",0,"007NK021",989
12,9,2332,"NLR PENN STATION",0,"007NK017",989
12,9,2333,"NLR PENN STATION",0,"007NK005",989
12,9,2334,"NLR PENN STATION",0,"007NK021",989
12,9,2335,"NLR PENN STATION",0,"007NK005",989
12,9,2336,"NLR PENN STATION",0,"007NK005",989
12,9,2337,"NLR PENN STATION",0,"007NK005",989
12,9,2338,"NLR PENN STATION",0,"007NK008",990
12,9,2339,"NLR PENN STATION",0,"007NK009",990
12,9,2340,"NLR PENN STATION",0,"007NK015",990
12,9,2341,"NLR PENN STATION",0,"007NK017",990
12,9,2342,"NLR PENN STATION",0,"007NK018",990
12,9,2343,"NLR PENN STATION",0,"007NK020",990
12,9,2344,"NLR PENN STATION",0,"007NK019",990
12,9,2345,"NLR PENN STATION",0,"007NK024",990
12,9,2346,"NLR PENN STATION",0,"007NK004",991
12,9,2347,"NLR PENN STATION",0,"007NK008",991
12,9,2348,"NLR PENN STATION",0,"007NK002",991
12,9,2349,"NLR PENN STATION",0,"007NK009",991
12,9,2350,"NLR PENN STATION",0,"007NK010",991
12,9,2351,"NLR PENN STATION",0,"007NK011",991
12,9,2352,"NLR PENN STATION",0,"007NK001",991
12,9,2353,"NLR PENN STATION",0,"007NK012",991
12,9,2354,"NLR PENN STATION",0,"007NK014",991
12,9,2355,"NLR PENN STATION",0,"007NK005",991
12,9,2356,"NLR PENN STATION",0,"007NK004",991
12,9,2357,"NLR PENN STATION",0,"007NK016",991
12,9,2358,"NLR PENN STATION",0,"007NK008",991
12,9,2359,"NLR PENN STATION",0,"007NK002",991
12,9,2360,"NLR PENN STATION",0,"007NK009",991
12,9,2361,"NLR PENN STATION",0,"007NK010",991
12,9,2362,"NLR PENN STATION",0,"007NK015",991
12,9,2363,"NLR PENN STATION",0,"007NK011",991
12,9,2364,"NLR PENN STATION",0,"007NK001",991
12,9,2365,"NLR PENN STATION",0,"007NK012",991
12,9,2366,"NLR PENN STATION",0,"007NK014",991
12,9,2367,"NLR PENN STATION",0,"007NK005",991
12,9,2368,"NLR PENN STATION",0,"007NK004",991
12,9,2369,"NLR PENN STATION",0,"007NK002",991
12,9,2370,"NLR PENN STATION",0,"007NK009",991
12,9,2371,"NLR PENN STATION",0,"007NK018",991
12,9,2372,"NLR PENN STATION",0,"007NK021",991
12,9,2373,"NLR PENN STATION",0,"007NK022",991
12,9,2374,"NLR PENN STATION",0,"007NK001",991
12,9,2375,"NLR PENN STATION",0,"007NK023",991
12,9,2376,"NLR PENN STATION",0,"007NK017",991
12,9,2377,"NLR PENN STATION",0,"007NK005",991
12,9,2378,"NLR PENN STATION",0,"007NK020",991
12,9,2379,"NLR PENN STATION",0,"007NK004",991
12,9,2380,"NLR PENN STATION",0,"007NK002",991
12,9,2381,"NLR PENN STATION",0,"007NK009",991
12,9,2382,"NLR PENN STATION",0,"007NK024",991
12,9,2383,"NLR PENN STATION",0,"007NK018",991
12,9,2384,"NLR PENN STATION",0,"007NK021",991
12,9,2385,"NLR PENN STATION",0,"007NK022",991
12,9,2386,"NLR PENN STATION",0,"007NK001",991
12,9,2387,"NLR PENN STATION",0,"007NK023",991
12,9,2388,"NLR PENN STATION",0,"007NK017",991
12,9,2389,"NLR PENN STATION",0,"007NK005",991
12,9,2390,"NLR PENN STATION",0,"007NK020",991
12,9,2391,"NLR PENN STATION",0,"007NK004",991
12,9,2392,"NLR PENN STATION",0,"007NK002",991
12,9,2393,"NLR PENN STATION",0,"007NK009",991
12,9,2394,"NLR PENN STATION",0,"007NK024",991
12,9,2395,"NLR PENN STATION",0,"007NK021",991
12,9,2396,"NLR PENN STATION",0,"007NK009",991
12,9,2397,"NLR PENN STATION",0,"007NK024",991
12,9,2398,"NLR PENN STATION",0,"007NK021",991
12,9,2399,"NLR PENN STATION",0,"007NK024",991
12,9,2400,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2401,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2402,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2403,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2404,"NLR BROAD ST STATION",0,"007NK013",992
12,9,2405,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2406,"NLR BROAD ST STATION",0,"007NK013",992
12,9,2407,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2408,"NLR BROAD ST STATION",0,"007NK013",992
12,9,2409,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2410,"NLR BROAD ST STATION",0,"007NK013",992
12,9,2411,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2412,"NLR BROAD ST STATION",0,"007NK013",992
12,9,2413,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2414,"NLR BROAD ST STATION",0,"007NK013",992
12,9,2415,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2416,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2417,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2418,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2419,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2420,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2421,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2422,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2423,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2424,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2425,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2426,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2427,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2428,"NLR BROAD ST STATION",0,"007NK019",992
12,9,2429,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2430,"NLR BROAD ST STATION",0,"007NK019",992
12,9,2431,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2432,"NLR BROAD ST STATION",0,"007NK019",992
12,9,2433,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2434,"NLR BROAD ST STATION",0,"007NK019",992
12,9,2435,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2436,"NLR BROAD ST STATION",0,"007NK019",992
12,9,2437,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2438,"NLR BROAD ST STATION",0,"007NK019",992
12,9,2439,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2440,"NLR BROAD ST STATION",0,"007NK019",992
12,9,2441,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2442,"NLR BROAD ST STATION",0,"007NK019",992
12,9,2443,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2444,"NLR BROAD ST STATION",0,"007NK019",992
12,9,2445,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2446,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2447,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2448,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2449,"NLR BROAD ST STATION",0,"007NK003",992
12,9,2450,"NLR BROAD ST STATION",0,"007NK003",992
